id,product_id,fact_type,fact_info
892,258,odio,"[{""calories"":22,""protein"":332,""fat"":95,""fiber"":211,""carbs"":29},{""calories"":261,""protein"":36,""fat"":82,""fiber"":337,""carbs"":211},{""calories"":81,""protein"":302,""fat"":222,""fiber"":265,""carbs"":117}]"
893,566,quam,"[{""calories"":61,""protein"":230,""fat"":174,""fiber"":26,""carbs"":260},{""calories"":278,""protein"":260,""fat"":319,""fiber"":219,""carbs"":219},{""calories"":214,""protein"":359,""fat"":101,""fiber"":152,""carbs"":328}]"
894,306,justo,"[{""calories"":132,""protein"":308,""fat"":332,""fiber"":215,""carbs"":300},{""calories"":382,""protein"":309,""fat"":41,""fiber"":69,""carbs"":208},{""calories"":253,""protein"":124,""fat"":285,""fiber"":168,""carbs"":389},{""calories"":360,""protein"":354,""fat"":13,""fiber"":308,""carbs"":205},{""calories"":239,""protein"":358,""fat"":204,""fiber"":337,""carbs"":184}]"
895,934,felis,"[{""calories"":196,""protein"":312,""fat"":195,""fiber"":67,""carbs"":160},{""calories"":383,""protein"":111,""fat"":120,""fiber"":328,""carbs"":230},{""calories"":252,""protein"":150,""fat"":111,""fiber"":165,""carbs"":328}]"
896,202,id,"[{""calories"":159,""protein"":337,""fat"":281,""fiber"":332,""carbs"":48}]"
897,279,quisque,"[{""calories"":253,""protein"":391,""fat"":312,""fiber"":312,""carbs"":267},{""calories"":264,""protein"":154,""fat"":145,""fiber"":344,""carbs"":151},{""calories"":43,""protein"":89,""fat"":400,""fiber"":74,""carbs"":155},{""calories"":322,""protein"":344,""fat"":83,""fiber"":345,""carbs"":185},{""calories"":17,""protein"":305,""fat"":306,""fiber"":148,""carbs"":140}]"
898,675,risus,"[{""calories"":52,""protein"":290,""fat"":244,""fiber"":40,""carbs"":270},{""calories"":133,""protein"":72,""fat"":350,""fiber"":149,""carbs"":331},{""calories"":296,""protein"":235,""fat"":396,""fiber"":107,""carbs"":304},{""calories"":94,""protein"":91,""fat"":293,""fiber"":367,""carbs"":316},{""calories"":208,""protein"":388,""fat"":301,""fiber"":252,""carbs"":243}]"
899,704,id,"[{""calories"":31,""protein"":339,""fat"":247,""fiber"":12,""carbs"":249},{""calories"":305,""protein"":43,""fat"":153,""fiber"":288,""carbs"":283}]"
900,841,neque,"[{""calories"":237,""protein"":15,""fat"":237,""fiber"":382,""carbs"":239},{""calories"":39,""protein"":72,""fat"":343,""fiber"":89,""carbs"":334}]"
901,19,orci,"[{""calories"":382,""protein"":69,""fat"":207,""fiber"":323,""carbs"":352},{""calories"":52,""protein"":325,""fat"":311,""fiber"":17,""carbs"":301},{""calories"":291,""protein"":11,""fat"":97,""fiber"":87,""carbs"":379},{""calories"":291,""protein"":378,""fat"":215,""fiber"":113,""carbs"":1}]"
902,96,aliquam,"[{""calories"":259,""protein"":28,""fat"":310,""fiber"":212,""carbs"":42}]"
903,840,ante,"[{""calories"":300,""protein"":169,""fat"":101,""fiber"":85,""carbs"":123},{""calories"":271,""protein"":108,""fat"":17,""fiber"":392,""carbs"":201},{""calories"":377,""protein"":228,""fat"":41,""fiber"":1,""carbs"":190},{""calories"":42,""protein"":97,""fat"":233,""fiber"":64,""carbs"":123},{""calories"":142,""protein"":272,""fat"":218,""fiber"":67,""carbs"":344}]"
904,83,nulla,"[{""calories"":22,""protein"":114,""fat"":306,""fiber"":277,""carbs"":17}]"
905,694,eleifend,"[{""calories"":391,""protein"":11,""fat"":46,""fiber"":318,""carbs"":23}]"
906,766,luctus,"[{""calories"":66,""protein"":16,""fat"":199,""fiber"":136,""carbs"":115},{""calories"":313,""protein"":147,""fat"":151,""fiber"":149,""carbs"":251},{""calories"":329,""protein"":257,""fat"":99,""fiber"":220,""carbs"":233}]"
907,384,sapien,"[{""calories"":230,""protein"":328,""fat"":62,""fiber"":247,""carbs"":89}]"
908,294,tincidunt,[]
909,395,curabitur,[]
910,570,id,"[{""calories"":137,""protein"":119,""fat"":282,""fiber"":297,""carbs"":7},{""calories"":163,""protein"":46,""fat"":195,""fiber"":173,""carbs"":65},{""calories"":20,""protein"":115,""fat"":395,""fiber"":192,""carbs"":219},{""calories"":258,""protein"":34,""fat"":271,""fiber"":194,""carbs"":33}]"
911,726,est,"[{""calories"":241,""protein"":312,""fat"":65,""fiber"":2,""carbs"":152},{""calories"":157,""protein"":289,""fat"":213,""fiber"":41,""carbs"":261},{""calories"":330,""protein"":328,""fat"":234,""fiber"":280,""carbs"":271},{""calories"":244,""protein"":75,""fat"":34,""fiber"":49,""carbs"":88}]"
912,204,id,"[{""calories"":206,""protein"":396,""fat"":16,""fiber"":163,""carbs"":170},{""calories"":296,""protein"":15,""fat"":359,""fiber"":397,""carbs"":1},{""calories"":357,""protein"":20,""fat"":23,""fiber"":269,""carbs"":320}]"
913,454,odio,"[{""calories"":206,""protein"":394,""fat"":372,""fiber"":316,""carbs"":369},{""calories"":397,""protein"":29,""fat"":300,""fiber"":390,""carbs"":41},{""calories"":230,""protein"":25,""fat"":200,""fiber"":138,""carbs"":9},{""calories"":101,""protein"":388,""fat"":134,""fiber"":140,""carbs"":52},{""calories"":159,""protein"":306,""fat"":220,""fiber"":345,""carbs"":70}]"
914,176,tincidunt,"[{""calories"":382,""protein"":320,""fat"":344,""fiber"":331,""carbs"":228},{""calories"":68,""protein"":334,""fat"":34,""fiber"":147,""carbs"":319},{""calories"":124,""protein"":51,""fat"":200,""fiber"":226,""carbs"":50},{""calories"":34,""protein"":203,""fat"":74,""fiber"":228,""carbs"":10}]"
915,640,dictumst,"[{""calories"":335,""protein"":368,""fat"":22,""fiber"":276,""carbs"":232},{""calories"":342,""protein"":228,""fat"":269,""fiber"":80,""carbs"":106},{""calories"":235,""protein"":347,""fat"":171,""fiber"":60,""carbs"":386}]"
916,994,praesent,"[{""calories"":269,""protein"":149,""fat"":307,""fiber"":1,""carbs"":357},{""calories"":376,""protein"":109,""fat"":387,""fiber"":179,""carbs"":3},{""calories"":156,""protein"":383,""fat"":102,""fiber"":137,""carbs"":55}]"
917,703,porta,"[{""calories"":10,""protein"":105,""fat"":98,""fiber"":338,""carbs"":257}]"
918,486,semper,[]
919,366,sapien,[]
920,183,blandit,"[{""calories"":396,""protein"":280,""fat"":232,""fiber"":219,""carbs"":237},{""calories"":212,""protein"":229,""fat"":96,""fiber"":185,""carbs"":327},{""calories"":304,""protein"":304,""fat"":368,""fiber"":361,""carbs"":257}]"
921,892,erat,"[{""calories"":122,""protein"":364,""fat"":393,""fiber"":188,""carbs"":357},{""calories"":185,""protein"":388,""fat"":306,""fiber"":23,""carbs"":131},{""calories"":213,""protein"":96,""fat"":208,""fiber"":390,""carbs"":257},{""calories"":69,""protein"":68,""fat"":201,""fiber"":304,""carbs"":339}]"
922,335,nisl,[]
923,206,parturient,"[{""calories"":328,""protein"":300,""fat"":126,""fiber"":105,""carbs"":64},{""calories"":197,""protein"":133,""fat"":276,""fiber"":124,""carbs"":108},{""calories"":286,""protein"":103,""fat"":348,""fiber"":93,""carbs"":209}]"
924,480,metus,"[{""calories"":13,""protein"":383,""fat"":65,""fiber"":184,""carbs"":80}]"
925,309,libero,"[{""calories"":196,""protein"":99,""fat"":116,""fiber"":94,""carbs"":237}]"
926,375,faucibus,"[{""calories"":344,""protein"":214,""fat"":224,""fiber"":365,""carbs"":71},{""calories"":10,""protein"":163,""fat"":43,""fiber"":170,""carbs"":312}]"
927,846,mauris,"[{""calories"":93,""protein"":41,""fat"":352,""fiber"":92,""carbs"":103},{""calories"":45,""protein"":342,""fat"":82,""fiber"":239,""carbs"":160},{""calories"":44,""protein"":334,""fat"":81,""fiber"":358,""carbs"":36},{""calories"":54,""protein"":276,""fat"":275,""fiber"":338,""carbs"":116}]"
928,388,nec,"[{""calories"":309,""protein"":240,""fat"":262,""fiber"":273,""carbs"":130}]"
929,228,viverra,"[{""calories"":48,""protein"":294,""fat"":364,""fiber"":232,""carbs"":321},{""calories"":183,""protein"":99,""fat"":158,""fiber"":121,""carbs"":168},{""calories"":168,""protein"":215,""fat"":385,""fiber"":310,""carbs"":239},{""calories"":64,""protein"":77,""fat"":199,""fiber"":76,""carbs"":37}]"
930,659,donec,[]
931,476,dolor,[]
932,877,justo,"[{""calories"":396,""protein"":126,""fat"":398,""fiber"":285,""carbs"":11},{""calories"":84,""protein"":365,""fat"":80,""fiber"":143,""carbs"":382},{""calories"":168,""protein"":378,""fat"":380,""fiber"":190,""carbs"":164},{""calories"":27,""protein"":356,""fat"":197,""fiber"":299,""carbs"":210},{""calories"":234,""protein"":5,""fat"":301,""fiber"":372,""carbs"":198}]"
933,892,in,"[{""calories"":85,""protein"":382,""fat"":162,""fiber"":309,""carbs"":235},{""calories"":32,""protein"":379,""fat"":220,""fiber"":253,""carbs"":16},{""calories"":210,""protein"":202,""fat"":215,""fiber"":146,""carbs"":58},{""calories"":14,""protein"":45,""fat"":362,""fiber"":374,""carbs"":360},{""calories"":260,""protein"":234,""fat"":335,""fiber"":94,""carbs"":319}]"
934,341,maecenas,"[{""calories"":149,""protein"":156,""fat"":194,""fiber"":139,""carbs"":93},{""calories"":21,""protein"":122,""fat"":137,""fiber"":251,""carbs"":161},{""calories"":376,""protein"":350,""fat"":64,""fiber"":284,""carbs"":251},{""calories"":395,""protein"":235,""fat"":104,""fiber"":284,""carbs"":293},{""calories"":314,""protein"":369,""fat"":270,""fiber"":325,""carbs"":22}]"
935,1000,consectetuer,"[{""calories"":385,""protein"":249,""fat"":98,""fiber"":339,""carbs"":29}]"
936,154,sit,"[{""calories"":86,""protein"":268,""fat"":41,""fiber"":120,""carbs"":184},{""calories"":316,""protein"":81,""fat"":144,""fiber"":72,""carbs"":145},{""calories"":358,""protein"":200,""fat"":136,""fiber"":220,""carbs"":289}]"
937,413,quis,"[{""calories"":324,""protein"":152,""fat"":350,""fiber"":241,""carbs"":250},{""calories"":221,""protein"":92,""fat"":48,""fiber"":313,""carbs"":298},{""calories"":13,""protein"":1,""fat"":49,""fiber"":326,""carbs"":252}]"
938,741,diam,"[{""calories"":189,""protein"":32,""fat"":69,""fiber"":342,""carbs"":63}]"
939,941,sapien,"[{""calories"":103,""protein"":196,""fat"":203,""fiber"":78,""carbs"":130},{""calories"":154,""protein"":111,""fat"":8,""fiber"":79,""carbs"":68},{""calories"":376,""protein"":340,""fat"":285,""fiber"":226,""carbs"":245}]"
940,552,quam,"[{""calories"":365,""protein"":318,""fat"":375,""fiber"":154,""carbs"":27},{""calories"":120,""protein"":360,""fat"":327,""fiber"":357,""carbs"":301},{""calories"":268,""protein"":73,""fat"":378,""fiber"":197,""carbs"":165},{""calories"":358,""protein"":353,""fat"":86,""fiber"":365,""carbs"":176},{""calories"":84,""protein"":216,""fat"":223,""fiber"":188,""carbs"":60}]"
941,415,in,"[{""calories"":297,""protein"":268,""fat"":147,""fiber"":355,""carbs"":160}]"
942,899,augue,[]
943,671,at,"[{""calories"":386,""protein"":305,""fat"":294,""fiber"":363,""carbs"":130},{""calories"":352,""protein"":160,""fat"":383,""fiber"":204,""carbs"":199},{""calories"":61,""protein"":238,""fat"":370,""fiber"":345,""carbs"":204},{""calories"":317,""protein"":199,""fat"":312,""fiber"":256,""carbs"":80},{""calories"":85,""protein"":317,""fat"":4,""fiber"":132,""carbs"":108}]"
944,539,turpis,[]
945,137,pellentesque,"[{""calories"":116,""protein"":35,""fat"":26,""fiber"":143,""carbs"":267}]"
946,999,justo,"[{""calories"":399,""protein"":391,""fat"":167,""fiber"":163,""carbs"":255}]"
947,398,consectetuer,"[{""calories"":343,""protein"":57,""fat"":376,""fiber"":244,""carbs"":346},{""calories"":40,""protein"":369,""fat"":338,""fiber"":21,""carbs"":38},{""calories"":359,""protein"":280,""fat"":396,""fiber"":92,""carbs"":47},{""calories"":219,""protein"":323,""fat"":57,""fiber"":95,""carbs"":142}]"
948,515,etiam,"[{""calories"":215,""protein"":89,""fat"":258,""fiber"":193,""carbs"":82},{""calories"":7,""protein"":116,""fat"":294,""fiber"":64,""carbs"":345},{""calories"":210,""protein"":328,""fat"":102,""fiber"":345,""carbs"":117},{""calories"":194,""protein"":60,""fat"":87,""fiber"":332,""carbs"":85},{""calories"":240,""protein"":54,""fat"":239,""fiber"":358,""carbs"":236}]"
949,115,blandit,"[{""calories"":240,""protein"":365,""fat"":317,""fiber"":14,""carbs"":386},{""calories"":255,""protein"":263,""fat"":394,""fiber"":316,""carbs"":68},{""calories"":44,""protein"":215,""fat"":178,""fiber"":313,""carbs"":156}]"
950,66,amet,"[{""calories"":370,""protein"":367,""fat"":319,""fiber"":283,""carbs"":64},{""calories"":83,""protein"":87,""fat"":104,""fiber"":297,""carbs"":340},{""calories"":348,""protein"":236,""fat"":96,""fiber"":266,""carbs"":131}]"
951,895,id,"[{""calories"":9,""protein"":266,""fat"":8,""fiber"":348,""carbs"":350}]"
952,555,aliquet,"[{""calories"":267,""protein"":213,""fat"":58,""fiber"":80,""carbs"":230},{""calories"":205,""protein"":325,""fat"":240,""fiber"":183,""carbs"":233}]"
953,983,platea,"[{""calories"":96,""protein"":102,""fat"":349,""fiber"":398,""carbs"":216},{""calories"":132,""protein"":292,""fat"":111,""fiber"":274,""carbs"":306}]"
954,422,odio,"[{""calories"":344,""protein"":368,""fat"":92,""fiber"":190,""carbs"":99},{""calories"":320,""protein"":234,""fat"":371,""fiber"":24,""carbs"":293},{""calories"":34,""protein"":314,""fat"":179,""fiber"":77,""carbs"":305},{""calories"":292,""protein"":129,""fat"":79,""fiber"":315,""carbs"":348}]"
955,775,fringilla,"[{""calories"":288,""protein"":215,""fat"":223,""fiber"":177,""carbs"":313},{""calories"":338,""protein"":359,""fat"":216,""fiber"":42,""carbs"":355},{""calories"":384,""protein"":292,""fat"":38,""fiber"":172,""carbs"":220}]"
956,8,maecenas,[]
957,977,massa,"[{""calories"":83,""protein"":191,""fat"":39,""fiber"":343,""carbs"":141},{""calories"":7,""protein"":385,""fat"":176,""fiber"":99,""carbs"":230},{""calories"":136,""protein"":5,""fat"":203,""fiber"":19,""carbs"":73},{""calories"":27,""protein"":180,""fat"":94,""fiber"":130,""carbs"":258},{""calories"":180,""protein"":12,""fat"":14,""fiber"":350,""carbs"":152}]"
958,152,sapien,[]
959,746,donec,"[{""calories"":142,""protein"":48,""fat"":310,""fiber"":224,""carbs"":223}]"
960,372,varius,"[{""calories"":24,""protein"":123,""fat"":57,""fiber"":92,""carbs"":209},{""calories"":380,""protein"":330,""fat"":31,""fiber"":249,""carbs"":144},{""calories"":185,""protein"":373,""fat"":142,""fiber"":126,""carbs"":67},{""calories"":27,""protein"":142,""fat"":195,""fiber"":190,""carbs"":291}]"
961,136,urna,"[{""calories"":196,""protein"":288,""fat"":191,""fiber"":249,""carbs"":285},{""calories"":296,""protein"":139,""fat"":367,""fiber"":133,""carbs"":82}]"
962,160,sit,[]
963,878,pharetra,[]
964,966,urna,"[{""calories"":327,""protein"":94,""fat"":21,""fiber"":335,""carbs"":72},{""calories"":269,""protein"":18,""fat"":215,""fiber"":255,""carbs"":108},{""calories"":158,""protein"":364,""fat"":248,""fiber"":2,""carbs"":47},{""calories"":182,""protein"":269,""fat"":349,""fiber"":100,""carbs"":47},{""calories"":192,""protein"":31,""fat"":151,""fiber"":284,""carbs"":345}]"
965,635,ut,[]
966,906,nunc,"[{""calories"":332,""protein"":397,""fat"":80,""fiber"":109,""carbs"":250},{""calories"":368,""protein"":355,""fat"":399,""fiber"":368,""carbs"":245},{""calories"":239,""protein"":323,""fat"":240,""fiber"":141,""carbs"":199},{""calories"":64,""protein"":386,""fat"":200,""fiber"":55,""carbs"":273},{""calories"":251,""protein"":335,""fat"":105,""fiber"":182,""carbs"":218}]"
967,990,non,"[{""calories"":209,""protein"":166,""fat"":331,""fiber"":306,""carbs"":339},{""calories"":7,""protein"":290,""fat"":191,""fiber"":110,""carbs"":356},{""calories"":233,""protein"":116,""fat"":292,""fiber"":63,""carbs"":121},{""calories"":340,""protein"":319,""fat"":246,""fiber"":83,""carbs"":143},{""calories"":18,""protein"":63,""fat"":220,""fiber"":333,""carbs"":51}]"
968,952,augue,"[{""calories"":260,""protein"":1,""fat"":64,""fiber"":205,""carbs"":79},{""calories"":148,""protein"":15,""fat"":58,""fiber"":53,""carbs"":125},{""calories"":213,""protein"":272,""fat"":16,""fiber"":126,""carbs"":250},{""calories"":163,""protein"":16,""fat"":72,""fiber"":145,""carbs"":161},{""calories"":204,""protein"":353,""fat"":67,""fiber"":382,""carbs"":103}]"
969,653,in,[]
970,681,vel,"[{""calories"":294,""protein"":138,""fat"":171,""fiber"":159,""carbs"":190},{""calories"":184,""protein"":385,""fat"":354,""fiber"":244,""carbs"":311},{""calories"":231,""protein"":302,""fat"":58,""fiber"":141,""carbs"":181}]"
971,210,consectetuer,[]
972,886,lorem,"[{""calories"":381,""protein"":299,""fat"":179,""fiber"":133,""carbs"":20},{""calories"":207,""protein"":165,""fat"":180,""fiber"":6,""carbs"":13},{""calories"":299,""protein"":243,""fat"":181,""fiber"":158,""carbs"":32},{""calories"":58,""protein"":250,""fat"":86,""fiber"":187,""carbs"":174}]"
973,896,non,"[{""calories"":89,""protein"":295,""fat"":338,""fiber"":181,""carbs"":375},{""calories"":53,""protein"":61,""fat"":48,""fiber"":222,""carbs"":363}]"
974,466,nec,"[{""calories"":297,""protein"":44,""fat"":1,""fiber"":191,""carbs"":324},{""calories"":192,""protein"":10,""fat"":141,""fiber"":171,""carbs"":370},{""calories"":14,""protein"":291,""fat"":172,""fiber"":334,""carbs"":42}]"
975,519,purus,"[{""calories"":370,""protein"":11,""fat"":45,""fiber"":66,""carbs"":58},{""calories"":290,""protein"":322,""fat"":169,""fiber"":130,""carbs"":172},{""calories"":315,""protein"":167,""fat"":333,""fiber"":164,""carbs"":11},{""calories"":54,""protein"":307,""fat"":329,""fiber"":178,""carbs"":157}]"
976,249,rutrum,"[{""calories"":52,""protein"":221,""fat"":73,""fiber"":220,""carbs"":61}]"
977,698,lacinia,[]
978,956,sed,"[{""calories"":106,""protein"":216,""fat"":274,""fiber"":133,""carbs"":319},{""calories"":234,""protein"":215,""fat"":211,""fiber"":222,""carbs"":188},{""calories"":230,""protein"":42,""fat"":355,""fiber"":209,""carbs"":370},{""calories"":306,""protein"":182,""fat"":391,""fiber"":130,""carbs"":372}]"
979,207,nullam,"[{""calories"":311,""protein"":322,""fat"":353,""fiber"":109,""carbs"":240},{""calories"":221,""protein"":270,""fat"":110,""fiber"":43,""carbs"":248},{""calories"":256,""protein"":140,""fat"":336,""fiber"":153,""carbs"":97},{""calories"":288,""protein"":131,""fat"":308,""fiber"":382,""carbs"":152}]"
980,460,ligula,"[{""calories"":326,""protein"":277,""fat"":333,""fiber"":240,""carbs"":133},{""calories"":294,""protein"":280,""fat"":235,""fiber"":334,""carbs"":173},{""calories"":290,""protein"":15,""fat"":85,""fiber"":311,""carbs"":273},{""calories"":234,""protein"":320,""fat"":363,""fiber"":330,""carbs"":22}]"
981,45,ut,"[{""calories"":16,""protein"":83,""fat"":9,""fiber"":9,""carbs"":89},{""calories"":68,""protein"":236,""fat"":57,""fiber"":98,""carbs"":266},{""calories"":366,""protein"":210,""fat"":379,""fiber"":359,""carbs"":16},{""calories"":397,""protein"":218,""fat"":253,""fiber"":380,""carbs"":307},{""calories"":361,""protein"":299,""fat"":201,""fiber"":74,""carbs"":313}]"
982,876,primis,"[{""calories"":122,""protein"":400,""fat"":133,""fiber"":108,""carbs"":171},{""calories"":265,""protein"":309,""fat"":243,""fiber"":327,""carbs"":47},{""calories"":362,""protein"":379,""fat"":136,""fiber"":98,""carbs"":298}]"
983,923,vulputate,"[{""calories"":167,""protein"":85,""fat"":131,""fiber"":43,""carbs"":94},{""calories"":357,""protein"":258,""fat"":311,""fiber"":316,""carbs"":204},{""calories"":210,""protein"":23,""fat"":311,""fiber"":14,""carbs"":221},{""calories"":164,""protein"":27,""fat"":66,""fiber"":133,""carbs"":24},{""calories"":194,""protein"":118,""fat"":46,""fiber"":148,""carbs"":244}]"
